,equal,bracket_r,comment,grid,quat_mark,word_from,point,comma,word_select,word_union,star,word_where,word_or,line,percent,point_comma,dollar,plus,at,Label
23577,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23578,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23579,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23580,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23581,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23582,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23583,0,0,0,0,6,1,0,3,1,0,0,0,0,0,0,0,0,6,0,0
23584,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23585,2,2,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,0
23586,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23587,1,0,0,0,0,1,3,2,1,0,0,0,2,0,0,0,0,0,0,0
23588,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23589,1,0,0,0,0,1,6,2,1,0,0,0,5,0,0,0,0,0,0,0
23590,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23591,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23592,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23593,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23594,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23595,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23596,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23597,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23598,1,0,0,0,2,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0
23599,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23600,1,2,0,0,0,1,4,1,1,0,0,0,5,0,0,0,0,0,0,0
23601,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23602,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23603,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23604,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23605,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23606,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23607,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23608,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23609,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23610,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23611,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23612,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23613,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23614,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23615,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23616,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23617,3,1,0,0,6,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23618,2,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23619,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23620,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23621,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23622,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23623,0,2,0,0,13,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0
23624,0,2,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
23625,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0
23626,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0
23627,3,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23628,2,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23629,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23630,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23632,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23633,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
23634,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23635,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23636,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23637,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23638,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23639,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23640,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23641,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23642,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23643,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
23644,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
23645,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23646,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23647,0,0,0,0,0,3,0,0,3,0,3,0,1,0,0,0,0,0,0,0
23648,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23649,1,0,0,0,2,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0
23650,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23651,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23652,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23653,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23654,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23655,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
23656,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23657,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23658,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23659,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23660,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23661,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0
23662,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23663,0,1,0,0,6,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
23664,0,1,0,0,6,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
23665,0,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0
23666,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23667,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23668,0,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23669,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23670,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23671,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23672,0,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23673,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23674,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23675,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23676,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23677,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23678,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23679,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0
23680,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23681,0,0,0,0,6,1,0,3,1,0,0,0,0,0,0,0,0,6,0,0
23682,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23683,2,2,0,0,0,0,4,4,1,0,0,0,2,0,0,0,0,0,0,0
23684,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23685,1,0,0,0,0,1,3,2,1,0,0,0,3,0,0,0,0,0,0,0
23686,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23687,1,0,0,0,0,1,6,2,1,0,0,0,5,0,0,0,0,0,0,0
23688,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23689,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23690,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23691,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23692,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23693,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23694,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23695,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0
23696,1,0,0,0,2,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0
23697,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23698,1,2,0,0,0,1,4,1,1,0,0,0,3,0,0,0,0,0,0,0
23699,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23701,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23702,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23703,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23704,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23705,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23706,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23707,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23708,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23709,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23710,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23711,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23712,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23713,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23714,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23715,3,1,0,0,6,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23716,2,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23717,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23718,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23719,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23720,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23721,0,2,0,0,13,0,1,10,0,0,0,0,4,0,0,0,0,0,0,0
23722,0,2,0,0,6,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
23723,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
23724,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
23725,3,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
23726,2,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23727,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23728,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23730,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23731,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
23732,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23733,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23734,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23735,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23736,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23737,1,0,0,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23738,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23739,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23740,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23741,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23742,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
23743,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
23744,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23745,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23746,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
23747,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23748,1,0,0,0,2,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0
23749,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23750,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23751,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23752,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23753,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23754,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23755,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23756,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23757,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23758,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23759,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23760,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0
23761,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23762,0,1,0,0,6,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
23763,0,1,0,0,6,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
23764,0,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0
23765,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23766,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23767,0,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23768,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23769,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23770,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23771,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23772,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
23773,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23774,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23775,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23776,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23777,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23778,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23779,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23780,0,0,0,0,6,1,0,3,1,0,0,1,1,0,0,0,0,6,0,0
23781,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23782,2,2,0,0,0,0,4,4,1,0,0,0,2,0,0,0,0,0,0,0
23783,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23784,1,0,0,0,0,1,3,2,1,0,0,0,3,0,0,0,0,0,0,0
23785,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23786,1,0,0,0,0,1,6,2,1,0,0,0,5,0,0,0,0,0,0,0
23787,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23788,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23789,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23790,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23791,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23792,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23793,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23794,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23795,1,0,0,0,2,2,0,2,2,1,0,1,1,0,0,0,0,0,0,0
23796,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23797,1,2,0,0,0,1,4,1,1,0,0,0,4,0,0,0,0,0,0,0
23798,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23800,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23801,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23802,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23803,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23804,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23805,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23806,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23807,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23808,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23809,2,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23810,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23811,2,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23812,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23813,3,1,0,0,6,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23814,2,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23815,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23816,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
23817,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23818,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
23819,0,2,0,0,13,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0
23820,0,2,0,0,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
23821,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0
23822,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
23823,3,0,0,0,4,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
23824,2,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23825,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23826,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23828,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23829,0,1,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0
23830,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23831,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23832,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23833,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23834,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23835,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23836,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23837,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23838,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23839,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23840,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0
23841,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
23842,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23843,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23844,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
23845,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
23846,1,0,0,0,2,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0
23847,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23848,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23849,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23850,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23851,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23852,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23853,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23854,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23855,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23856,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23857,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23858,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0
23859,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
23860,0,1,0,0,6,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
23861,0,1,0,0,6,1,0,2,1,0,1,1,2,0,0,0,0,0,0,0
23862,0,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0
23863,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23864,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23865,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23866,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23867,0,0,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
23868,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23869,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23870,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0
23871,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23872,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23873,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23874,0,0,0,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
23875,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23876,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23877,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23878,0,0,0,0,6,1,0,3,1,0,0,0,1,0,0,0,0,6,0,0
23879,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23880,2,2,0,0,0,0,4,4,1,0,0,0,2,0,0,0,0,0,0,0
23881,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23882,1,0,0,0,0,1,3,2,1,0,0,0,2,0,0,0,0,0,0,0
23883,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23884,1,0,0,0,0,1,6,2,1,0,0,0,6,0,0,0,0,0,0,0
23885,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23886,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23887,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23888,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23889,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23890,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23891,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23892,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0
23893,1,0,0,0,2,2,0,2,2,1,0,1,1,0,0,0,0,0,0,0
23894,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23895,1,2,0,0,0,1,4,1,1,0,0,0,3,0,0,0,0,0,0,0
23896,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23898,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23899,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
